temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk
74.8,74.8,61.2,62.68,0.0,0.0,0.0,0.0,0.0,21.866666666666667,6.1,312.0,1011.4,0.0,9.9,758.0,2.7,8.0,0.0
77.9,77.9,61.2,56.46,0.0,0.0,0.0,0.0,0.0,21.2,6.0,289.0,1011.4,10.5,9.9,862.0,3.1,9.0,0.0
79.8,79.8,59.3,49.66,0.0,0.0,0.0,0.0,0.0,20.53333333333333,6.3,302.0,1011.1,9.2,9.9,925.0,3.3,9.0,0.0
81.4,81.3,56.7,42.92,0.0,0.0,0.0,0.0,0.0,19.866666666666667,5.9,286.0,1010.8,30.7,9.9,944.0,3.4,9.0,0.0
81.1,81.1,56.8,43.45,0.0,0.0,0.0,0.0,0.0,19.2,3.0,326.0,1010.3,50.0,9.9,834.0,3.0,8.0,0.0
81.1,81.3,58.1,45.56,0.0,0.0,0.0,0.0,0.0,18.53333333333333,7.9,282.0,1010.2,50.0,9.9,315.0,1.1,3.0,0.0
81.9,81.7,57.1,42.74,0.0,0.0,0.0,0.0,0.0,17.866666666666667,5.6,310.0,1009.9,63.9,9.9,379.0,1.4,4.0,0.0
81.4,81.1,55.4,40.94,0.0,0.0,0.0,0.0,0.0,17.2,7.5,285.0,1009.9,17.2,9.9,221.0,0.8,2.0,0.0
81.1,80.6,54.0,39.25,0.0,0.0,0.0,0.0,0.0,19.7,6.9,307.0,1010.3,78.7,9.9,87.0,0.3,1.0,0.0
79.1,79.1,54.9,43.39,0.0,0.0,0.0,0.0,0.0,19.64444444444444,3.0,348.0,1011.1,72.4,9.9,21.0,0.1,0.0,0.0
76.6,76.6,54.4,46.23,0.0,0.0,0.0,0.0,0.0,19.58888888888889,1.9,350.0,1011.8,17.2,9.9,21.818181818181817,0.1,0.0,0.0
76.2,76.2,56.6,50.74,0.0,0.0,0.0,0.0,0.0,19.53333333333333,1.8,46.0,1012.0,13.9,9.9,22.63636363636364,0.1,0.0,0.0
75.4,75.4,57.8,54.55,0.0,0.0,0.0,0.0,0.0,19.477777777777774,1.8,71.0,1012.2,15.2,9.9,23.454545454545453,0.1,0.0,0.0
75.2,75.2,57.5,54.15,0.0,0.0,0.0,0.0,0.0,19.42222222222222,1.3,93.0,1012.3,23.0,9.9,24.272727272727277,0.1,0.0,0.0
75.8,75.8,58.9,55.85,0.0,0.0,0.0,0.0,0.0,19.366666666666667,1.7,311.0,1012.3,79.4,9.9,25.09090909090909,0.1,0.0,0.0
72.0,72.0,60.9,68.05,0.0,0.0,0.0,0.0,0.0,19.31111111111111,4.0,4.0,1012.1,70.8,9.9,25.90909090909091,0.1,0.0,0.0
71.9,71.9,58.9,63.61,0.0,0.0,0.0,0.0,0.0,19.25555555555556,1.6,19.0,1011.9,10.5,9.9,26.727272727272727,0.1,0.0,0.0
71.2,71.2,59.6,66.65,0.0,0.0,0.0,0.0,0.0,19.2,4.4,32.0,1011.7,19.2,9.9,27.545454545454547,0.1,0.0,0.0
69.6,69.6,60.7,73.26,0.0,0.0,0.0,0.0,0.0,19.14444444444444,2.0,18.0,1011.7,22.3,9.9,28.363636363636363,0.1,0.0,0.0
70.8,70.8,59.2,66.59,0.01,0.0,0.0,0.0,0.0,19.08888888888889,4.0,29.0,1012.1,81.7,9.7,29.18181818181818,0.1,0.0,0.0
67.6,67.6,63.1,85.32,0.02,0.0,0.0,0.0,0.0,19.03333333333333,1.7,30.0,1012.9,61.2,9.9,30.0,0.1,0.0,0.0
69.8,69.8,61.8,75.72,0.0,0.0,0.0,0.0,0.0,18.977777777777774,6.9,11.0,1013.2,57.3,9.9,119.0,0.4,1.0,0.0
71.4,71.4,60.2,67.85,0.0,0.0,0.0,0.0,0.0,18.92222222222222,7.0,56.0,1013.0,77.2,9.9,107.0,0.4,1.0,0.0
68.0,68.0,63.8,86.56,0.04,0.0,0.0,0.0,0.0,18.866666666666667,3.4,10.0,1013.5,60.2,4.8,23.0,0.1,0.0,0.0
67.4,67.4,64.5,90.53,0.09,0.0,0.0,0.0,0.0,18.81111111111111,5.5,95.0,1013.7,66.0,7.6,80.0,0.3,1.0,0.0
68.8,68.8,65.3,88.55,0.01,0.0,0.0,0.0,0.0,18.75555555555556,5.3,17.0,1013.9,84.9,9.2,197.0,0.7,2.0,0.0
69.7,69.7,64.4,83.19,0.0,0.0,0.0,0.0,0.0,18.7,6.4,37.0,1014.4,87.1,9.9,216.0,0.8,2.0,0.0
70.2,70.2,63.5,79.32,0.0,0.0,0.0,0.0,0.0,18.64444444444444,5.8,53.0,1014.2,92.5,9.9,309.0,1.1,3.0,0.0
72.4,72.4,63.7,74.1,0.0,0.0,0.0,0.0,0.0,18.58888888888889,6.9,47.0,1014.0,84.3,9.9,447.0,1.6,4.0,0.0
73.4,73.4,64.0,72.44,0.0,0.0,0.0,0.0,0.0,18.53333333333333,5.2,45.0,1013.8,70.1,9.9,359.0,1.3,4.0,0.0
74.1,74.1,63.9,70.4,0.0,0.0,0.0,0.0,0.0,18.477777777777774,4.4,50.0,1013.3,30.6,9.9,365.0,1.3,4.0,0.0
74.7,74.7,62.8,66.55,0.0,0.0,0.0,0.0,0.0,18.42222222222222,3.9,27.0,1013.3,13.9,9.9,222.0,0.8,2.0,0.0
73.8,73.8,62.8,68.68,0.0,0.0,0.0,0.0,0.0,18.366666666666667,0.8,15.0,1013.4,12.3,9.9,115.0,0.4,1.0,0.0
72.6,72.6,61.8,69.1,0.0,0.0,0.0,0.0,0.0,18.31111111111111,0.0,0.0,1013.4,12.3,9.9,13.0,0.0,0.0,0.0
72.3,72.3,60.6,66.58,0.0,0.0,0.0,0.0,0.0,18.25555555555556,0.8,44.0,1014.6,12.3,9.9,12.2,0.0,0.0,0.0
71.2,71.2,63.4,76.17,0.0,0.0,0.0,0.0,0.0,18.2,1.5,304.0,1015.3,31.8,9.9,11.4,0.0,0.0,0.0
72.0,72.0,62.4,71.9,0.0,0.0,0.0,0.0,0.0,18.14444444444445,6.1,17.0,1015.8,17.2,9.9,10.6,0.0,0.0,0.0
71.1,71.1,61.2,70.92,0.0,0.0,0.0,0.0,0.0,18.08888888888889,5.2,36.0,1016.1,10.5,9.9,9.8,0.0,0.0,0.0
68.4,68.4,58.4,70.48,0.0,0.0,0.0,0.0,0.0,18.03333333333333,5.4,20.0,1016.6,10.5,9.9,9.0,0.0,0.0,0.0
68.2,68.2,55.1,62.9,0.0,0.0,0.0,0.0,0.0,17.977777777777778,4.5,14.0,1016.7,10.5,9.9,8.2,0.0,0.0,0.0
67.6,67.6,55.9,66.13,0.0,0.0,0.0,0.0,0.0,17.92222222222222,2.1,15.0,1016.6,6.1,9.9,7.399999999999999,0.0,0.0,0.0
66.2,66.2,56.5,71.1,0.0,0.0,0.0,0.0,0.0,17.866666666666667,3.9,333.0,1016.9,0.0,9.9,6.6,0.0,0.0,0.0
65.3,65.3,56.2,72.6,0.0,0.0,0.0,0.0,0.0,17.81111111111111,1.8,354.0,1017.0,0.0,9.9,5.8,0.0,0.0,0.0
64.7,64.7,55.5,72.17,0.0,0.0,0.0,0.0,0.0,17.755555555555556,0.8,358.0,1017.6,10.5,9.9,5.0,0.0,0.0,0.0
64.4,64.4,55.4,72.39,0.0,0.0,0.0,0.0,0.0,17.7,2.0,359.0,1018.1,10.5,9.9,18.0,0.1,0.0,0.0
66.4,66.4,55.0,66.74,0.0,0.0,0.0,0.0,0.0,17.644444444444446,5.9,15.0,1018.4,10.5,9.9,35.0,0.1,0.0,0.0
68.9,68.9,54.7,60.55,0.0,0.0,0.0,0.0,0.0,17.58888888888889,5.4,26.0,1018.4,10.5,9.9,316.0,1.1,3.0,0.0
71.4,71.4,54.0,54.12,0.0,0.0,0.0,0.0,0.0,17.53333333333333,7.4,40.0,1018.5,10.5,9.9,584.0,2.1,6.0,0.0
73.5,73.5,53.1,48.83,0.0,0.0,0.0,0.0,0.0,17.477777777777778,5.6,56.0,1018.6,12.0,9.9,749.0,2.7,7.0,0.0
75.3,75.3,51.9,44.15,0.0,0.0,0.0,0.0,0.0,17.42222222222222,5.9,330.0,1018.6,12.0,9.9,886.0,3.2,9.0,0.0
77.4,77.4,51.4,40.29,0.0,0.0,0.0,0.0,0.0,17.366666666666667,6.0,335.0,1018.1,12.0,9.9,927.0,3.3,9.0,0.0
79.2,79.2,50.3,36.39,0.0,0.0,0.0,0.0,0.0,17.31111111111111,2.1,23.0,1017.5,12.0,9.9,906.0,3.3,9.0,0.0
79.8,79.8,46.2,30.71,0.0,0.0,0.0,0.0,0.0,17.255555555555556,4.9,322.0,1016.9,17.0,9.9,825.0,3.0,8.0,0.0
79.8,79.8,49.2,34.22,0.0,0.0,0.0,0.0,0.0,17.2,5.2,280.0,1016.5,20.8,9.9,697.0,2.5,7.0,0.0
80.0,79.2,45.9,30.04,0.0,0.0,0.0,0.0,0.0,17.33888888888889,5.2,242.0,1015.7,32.6,9.9,530.0,1.9,5.0,0.0
80.4,79.3,45.3,29.06,0.0,0.0,0.0,0.0,0.0,17.477777777777778,3.1,267.0,1015.3,32.6,9.9,326.0,1.2,3.0,0.0
77.3,77.3,48.9,36.82,0.0,0.0,0.0,0.0,0.0,17.616666666666667,3.7,31.0,1015.2,20.8,9.9,114.0,0.4,1.0,0.0
75.4,75.4,50.6,41.88,0.0,0.0,0.0,0.0,0.0,17.755555555555556,6.5,197.0,1015.3,45.5,9.9,14.0,0.1,0.0,0.0
72.9,72.9,55.2,53.85,0.0,0.0,0.0,0.0,0.0,17.894444444444442,3.0,23.0,1015.8,13.9,9.9,15.818181818181818,0.1,0.0,0.0
71.9,71.9,57.1,59.76,0.0,0.0,0.0,0.0,0.0,18.03333333333333,2.9,15.0,1016.0,15.6,9.9,17.636363636363637,0.1,0.0,0.0
71.2,71.2,57.4,61.92,0.0,0.0,0.0,0.0,0.0,18.17222222222222,4.7,202.0,1016.1,10.5,9.9,19.454545454545453,0.1,0.0,0.0
70.4,70.4,60.0,69.68,0.0,0.0,0.0,0.0,0.0,18.31111111111111,7.8,210.0,1016.2,10.5,9.9,21.272727272727277,0.1,0.0,0.0
70.1,70.1,60.3,71.23,0.0,0.0,0.0,0.0,0.0,18.45,5.9,225.0,1016.3,10.5,9.9,23.09090909090909,0.1,0.0,0.0
70.1,70.1,60.9,72.64,0.0,0.0,0.0,0.0,0.0,18.58888888888889,6.9,234.0,1016.1,10.5,9.9,24.909090909090907,0.1,0.0,0.0
69.9,69.9,60.8,72.83,0.0,0.0,0.0,0.0,0.0,18.727777777777774,8.4,234.0,1015.7,10.5,9.9,26.727272727272727,0.1,0.0,0.0
69.4,69.4,61.6,76.3,0.0,0.0,0.0,0.0,0.0,18.866666666666667,4.6,232.0,1015.4,34.2,9.9,28.545454545454547,0.1,0.0,0.0
69.4,69.4,62.6,78.99,0.0,0.0,0.0,0.0,0.0,19.00555555555556,7.7,242.0,1015.3,34.2,9.9,30.363636363636363,0.1,0.0,0.0
68.4,68.4,62.8,82.21,0.0,0.0,0.0,0.0,0.0,19.14444444444445,7.4,239.0,1015.6,29.2,9.9,32.18181818181818,0.1,0.0,0.0
69.3,69.3,62.5,79.11,0.0,0.0,0.0,0.0,0.0,19.28333333333333,6.8,236.0,1015.8,20.8,9.9,34.0,0.1,0.0,0.0
70.3,70.3,61.4,73.65,0.0,0.0,0.0,0.0,0.0,19.42222222222222,6.5,224.0,1016.0,25.9,9.9,73.0,0.3,1.0,0.0
73.2,73.2,60.8,65.13,0.0,0.0,0.0,0.0,0.0,19.56111111111111,6.6,232.0,1015.7,29.0,9.9,313.0,1.1,3.0,0.0
76.4,76.4,61.6,60.37,0.0,0.0,0.0,0.0,0.0,19.7,7.6,253.0,1015.2,29.0,9.9,577.0,2.1,6.0,0.0
78.4,78.4,62.3,57.92,0.0,0.0,0.0,0.0,0.0,17.9,10.4,238.0,1015.0,20.8,9.9,736.0,2.6,7.0,0.0
81.1,82.2,62.5,53.41,0.0,0.0,0.0,0.0,0.0,16.1,9.6,234.0,1014.5,20.8,9.9,778.0,2.8,8.0,0.0
82.1,83.5,63.6,53.55,0.0,0.0,0.0,0.0,0.0,17.2,9.9,233.0,1014.0,37.5,9.9,750.0,2.7,8.0,0.0
81.5,83.3,65.1,57.57,0.0,0.0,0.0,0.0,0.0,18.45,13.0,236.0,1013.5,26.1,9.9,658.0,2.4,7.0,0.0
83.4,85.0,64.6,53.15,0.0,0.0,0.0,0.0,0.0,19.7,10.9,222.0,1012.8,24.1,9.9,732.0,2.6,7.0,0.0
84.2,85.5,63.8,50.5,0.0,0.0,0.0,0.0,0.0,20.8,5.3,294.0,1012.2,40.7,9.9,649.0,2.3,6.0,0.0
83.9,84.9,63.1,49.64,0.0,0.0,0.0,0.0,0.0,20.8,9.7,222.0,1012.1,56.9,9.9,473.0,1.7,5.0,0.0
82.6,83.8,63.3,52.09,0.0,0.0,0.0,0.0,0.0,19.3,8.0,211.0,1012.0,42.8,9.9,218.0,0.8,2.0,0.0
82.4,83.6,63.3,52.47,0.0,0.0,0.0,0.0,0.0,20.225,8.3,197.0,1011.8,29.0,9.9,92.0,0.3,1.0,0.0
81.2,82.5,63.3,54.65,0.0,0.0,0.0,0.0,0.0,21.15,6.2,195.0,1011.9,29.0,9.9,24.0,0.1,0.0,0.0
79.5,79.5,64.5,60.12,0.0,0.0,0.0,0.0,0.0,22.075,6.7,208.0,1012.4,34.2,9.9,24.181818181818183,0.1,0.0,0.0
79.2,79.2,65.9,63.76,0.0,0.0,0.0,0.0,0.0,23.0,8.0,218.0,1012.8,34.2,9.9,24.363636363636363,0.1,0.0,0.0
77.9,77.9,66.1,67.1,0.0,0.0,0.0,0.0,0.0,22.93125,8.0,214.0,1013.1,34.2,9.9,24.545454545454547,0.1,0.0,0.0
76.6,76.6,66.8,71.89,0.0,0.0,0.0,0.0,0.0,22.8625,9.9,232.0,1013.1,35.9,9.9,24.727272727272727,0.1,0.0,0.0
76.2,76.2,67.7,75.05,0.0,0.0,0.0,0.0,0.0,22.79375,7.6,220.0,1012.8,35.9,9.9,24.90909090909091,0.1,0.0,0.0
75.5,75.5,67.7,76.81,0.0,0.0,0.0,0.0,0.0,22.725,6.2,226.0,1012.8,34.2,9.9,25.09090909090909,0.1,0.0,0.0
75.2,75.2,67.7,77.5,0.0,0.0,0.0,0.0,0.0,22.65625,6.7,241.0,1012.8,34.2,9.9,25.272727272727277,0.1,0.0,0.0
75.1,75.1,67.9,78.37,0.0,0.0,0.0,0.0,0.0,22.5875,6.7,230.0,1012.7,34.2,9.9,25.454545454545453,0.1,0.0,0.0
74.6,74.6,67.9,79.84,0.0,0.0,0.0,0.0,0.0,22.51875,5.6,234.0,1012.9,34.2,9.9,25.63636363636364,0.1,0.0,0.0
74.6,74.6,67.9,79.84,0.0,0.0,0.0,0.0,0.0,22.45,3.9,230.0,1013.2,34.2,9.9,25.81818181818182,0.1,0.0,0.0
74.6,74.6,67.9,79.84,0.0,0.0,0.0,0.0,0.0,22.38125,5.1,236.0,1013.3,25.9,9.9,26.0,0.1,0.0,0.0
75.7,75.7,68.9,79.6,0.0,0.0,0.0,0.0,0.0,22.3125,7.1,226.0,1013.4,22.8,9.9,116.0,0.4,1.0,0.0
77.2,77.2,69.0,76.11,0.0,0.0,0.0,0.0,0.0,22.24375,6.9,228.0,1013.2,24.1,9.9,286.0,1.0,3.0,0.0
79.2,79.2,69.6,72.4,0.0,0.0,0.0,0.0,0.0,22.175,7.1,249.0,1013.9,24.1,9.9,419.0,1.5,4.0,0.0
81.4,84.7,69.0,66.19,0.0,0.0,0.0,0.0,0.0,22.10625,2.2,326.0,1013.9,20.8,9.9,599.0,2.2,6.0,0.0
84.5,88.7,69.6,60.98,0.0,0.0,0.0,0.0,0.0,22.0375,3.2,294.0,1014.0,20.8,9.9,703.0,2.5,7.0,0.0
86.8,90.5,68.3,54.19,0.0,0.0,0.0,0.0,0.0,21.96875,3.8,309.0,1013.5,29.0,9.9,819.0,2.9,8.0,0.0
87.0,90.6,68.0,53.35,0.0,0.0,0.0,0.0,0.0,21.9,3.7,299.0,1012.9,42.1,9.9,799.0,2.9,8.0,0.0
85.4,86.1,62.4,46.26,0.0,0.0,0.0,0.0,0.0,21.9,6.9,279.0,1013.1,36.7,9.9,910.0,3.3,9.0,0.0
87.8,89.0,63.8,45.01,0.0,0.0,0.0,0.0,0.0,21.9,6.3,266.0,1013.0,19.7,9.9,313.0,1.1,3.0,0.0
85.3,87.2,65.3,51.32,0.0,0.0,0.0,0.0,0.0,21.9,8.6,295.0,1013.2,26.1,9.9,220.0,0.8,2.0,0.0
86.2,88.4,65.8,50.64,0.0,0.0,0.0,0.0,0.0,19.7,8.3,241.0,1013.2,22.8,9.9,337.0,1.2,3.0,0.0
84.2,85.9,64.8,52.19,0.0,0.0,0.0,0.0,0.0,19.7,4.0,285.0,1013.2,17.7,9.9,89.0,0.3,1.0,0.0
82.8,84.9,65.7,56.36,0.0,0.0,0.0,0.0,0.0,19.7,4.2,288.0,1013.7,13.9,9.9,14.0,0.1,0.0,0.0
82.0,84.5,66.8,60.08,0.0,0.0,0.0,0.0,0.0,19.7,6.4,208.0,1014.6,20.3,9.9,13.1,0.09,0.0,0.0
80.7,83.3,67.5,64.21,0.0,0.0,0.0,0.0,0.0,19.7,8.7,220.0,1015.2,19.2,9.9,12.2,0.08,0.0,0.0
79.8,79.8,67.2,65.55,0.0,0.0,0.0,0.0,0.0,19.663414634146346,8.4,230.0,1015.5,10.5,9.9,11.3,0.07,0.0,0.0
78.6,78.6,65.7,64.69,0.0,0.0,0.0,0.0,0.0,19.62682926829268,6.2,230.0,1015.8,20.3,9.9,10.4,0.06,0.0,0.0
77.7,77.7,66.5,68.45,0.0,0.0,0.0,0.0,0.0,19.590243902439024,5.9,255.0,1015.9,25.4,9.9,9.5,0.05,0.0,0.0
77.4,77.4,66.6,69.58,0.0,0.0,0.0,0.0,0.0,19.553658536585367,1.1,326.0,1016.0,19.2,9.9,8.6,0.04,0.0,0.0
75.6,75.6,66.6,73.81,0.0,0.0,0.0,0.0,0.0,19.517073170731702,6.1,232.0,1016.2,19.2,9.9,7.7,0.03,0.0,0.0
75.6,75.6,67.7,76.66,0.0,0.0,0.0,0.0,0.0,19.48048780487805,2.1,0.0,1016.1,25.4,9.9,6.8,0.02,0.0,0.0
74.7,74.7,67.5,78.45,0.0,0.0,0.0,0.0,0.0,19.443902439024388,0.8,321.0,1016.3,14.2,9.9,5.9,0.01,0.0,0.0
75.2,75.2,67.7,77.66,0.0,0.0,0.0,0.0,0.0,19.40731707317073,0.5,321.0,1016.8,20.3,9.9,5.0,0.0,0.0,0.0
75.1,75.1,69.0,81.48,0.0,0.0,0.0,0.0,0.0,19.370731707317077,1.8,278.0,1017.2,22.8,9.9,42.0,0.2,0.0,0.0
76.1,76.1,69.0,78.91,0.0,0.0,0.0,0.0,0.0,19.334146341463413,4.6,231.0,1017.6,24.1,9.9,115.0,0.4,1.0,0.0
77.1,77.1,69.6,77.65,0.0,0.0,0.0,0.0,0.0,19.297560975609755,3.3,281.0,1017.6,20.8,9.9,154.0,0.6,2.0,0.0
78.4,78.4,69.8,74.82,0.0,0.0,0.0,0.0,0.0,19.2609756097561,4.1,244.0,1018.0,25.9,9.9,244.0,0.9,2.0,0.0
81.3,85.0,70.2,69.18,0.0,0.0,0.0,0.0,0.0,19.22439024390244,1.8,348.0,1018.1,20.8,9.9,558.0,2.0,6.0,0.0
81.1,84.7,70.1,69.4,0.0,0.0,0.0,0.0,0.0,19.18780487804878,5.9,193.0,1017.8,20.8,9.9,387.0,1.4,4.0,0.0
83.4,86.1,67.1,58.05,0.0,0.0,0.0,0.0,0.0,19.151219512195123,5.2,196.0,1017.4,20.8,9.9,749.0,2.7,7.0,0.0
85.1,87.9,67.0,54.81,0.0,0.0,0.0,0.0,0.0,19.114634146341466,6.8,190.0,1017.1,19.1,9.9,890.0,3.2,9.0,0.0
84.7,88.3,68.5,58.32,0.0,0.0,0.0,0.0,0.0,19.078048780487805,6.4,158.0,1016.7,19.1,9.9,617.0,2.2,6.0,0.0
84.0,88.2,69.8,62.41,0.0,0.0,0.0,0.0,0.0,19.041463414634144,4.1,84.0,1016.0,17.7,9.9,650.0,2.3,7.0,0.0
82.8,87.0,70.2,65.7,0.0,0.0,0.0,0.0,0.0,19.004878048780487,7.9,172.0,1015.8,34.3,9.9,477.0,1.7,5.0,0.0
82.0,85.9,70.2,67.55,0.0,0.0,0.0,0.0,0.0,18.96829268292683,7.3,178.0,1015.8,13.9,9.9,280.0,1.0,3.0,0.0
81.6,85.5,70.6,69.56,0.0,0.0,0.0,0.0,0.0,18.93170731707317,6.8,168.0,1016.0,49.9,9.9,47.0,0.2,0.0,0.0
80.0,80.0,70.5,72.98,0.0,0.0,0.0,0.0,0.0,18.89512195121951,3.1,14.0,1016.2,17.0,9.9,9.0,0.0,0.0,0.0
79.5,79.5,70.6,74.36,0.0,0.0,0.0,0.0,0.0,18.85853658536585,4.9,195.0,1016.6,21.6,9.9,9.909090909090908,0.009090909090909,0.0,0.0
79.5,79.5,71.3,76.02,0.0,0.0,0.0,0.0,0.0,18.821951219512197,7.6,174.0,1017.0,22.3,9.9,10.818181818181818,0.0181818181818181,0.0,0.0
78.9,78.9,69.8,73.69,0.0,0.0,0.0,0.0,0.0,18.785365853658536,5.7,221.0,1017.2,30.0,9.9,11.727272727272728,0.0272727272727272,0.0,0.0
78.6,78.6,70.0,75.0,0.0,0.0,0.0,0.0,0.0,18.74878048780488,3.3,282.0,1017.0,29.0,9.9,12.636363636363637,0.0363636363636363,0.0,0.0
78.2,78.2,70.8,77.97,0.0,0.0,0.0,0.0,0.0,18.71219512195122,1.3,310.0,1016.9,21.6,9.9,13.545454545454543,0.0454545454545454,0.0,0.0
77.4,77.4,71.2,81.43,0.0,0.0,0.0,0.0,0.0,18.67560975609756,3.7,215.0,1016.8,25.8,9.9,14.454545454545451,0.0545454545454545,0.0,0.0
77.2,77.2,70.2,79.11,0.0,0.0,0.0,0.0,0.0,18.6390243902439,2.1,285.0,1016.3,23.6,9.9,15.363636363636363,0.0636363636363636,0.0,0.0
76.3,76.3,70.2,81.6,0.0,0.0,0.0,0.0,0.0,18.602439024390243,1.5,296.0,1016.0,26.1,9.9,16.272727272727273,0.0727272727272727,0.0,0.0
76.3,76.3,70.2,81.6,0.0,0.0,0.0,0.0,0.0,18.565853658536582,2.0,290.0,1016.3,25.9,9.9,17.18181818181818,0.0818181818181818,0.0,0.0
75.6,75.6,69.5,81.51,0.0,0.0,0.0,0.0,0.0,18.529268292682925,2.6,284.0,1016.3,20.9,9.9,18.09090909090909,0.0909090909090909,0.0,0.0
75.5,75.5,69.5,81.67,0.0,0.0,0.0,0.0,0.0,18.492682926829268,4.0,239.0,1016.6,13.9,9.9,19.0,0.1,0.0,0.0
77.2,77.2,68.2,73.86,0.0,0.0,0.0,0.0,0.0,18.45609756097561,4.2,239.0,1016.3,12.0,9.9,47.0,0.2,0.0,0.0
79.4,79.4,68.2,68.68,0.0,0.0,0.0,0.0,0.0,18.41951219512195,4.7,218.0,1016.3,12.0,9.9,334.0,1.2,3.0,0.0
81.6,84.5,67.9,63.24,0.0,0.0,0.0,0.0,0.0,18.382926829268293,7.3,222.0,1016.5,12.0,9.9,572.0,2.1,6.0,0.0
83.2,86.9,69.2,62.85,0.0,0.0,0.0,0.0,0.0,18.346341463414632,6.8,236.0,1016.3,12.0,9.9,719.0,2.6,7.0,0.0
86.5,90.5,68.9,56.08,0.0,0.0,0.0,0.0,0.0,18.30975609756097,2.3,298.0,1015.9,42.8,9.9,837.0,3.0,8.0,0.0
87.9,92.1,68.8,53.27,0.0,0.0,0.0,0.0,0.0,18.27317073170732,5.4,220.0,1015.3,35.7,9.9,844.0,3.0,8.0,0.0
89.2,92.7,67.5,48.93,0.0,0.0,0.0,0.0,0.0,18.236585365853657,2.9,332.0,1014.5,26.1,9.9,795.0,2.9,8.0,0.0
89.2,92.3,67.0,48.09,0.0,0.0,0.0,0.0,0.0,18.2,8.9,234.0,1013.9,39.0,9.9,549.0,2.0,5.0,0.0
90.4,92.4,64.9,43.05,0.0,0.0,0.0,0.0,0.0,19.7,12.4,256.0,1013.2,24.1,9.9,515.0,1.9,5.0,0.0
89.8,92.1,65.5,44.75,0.0,0.0,0.0,0.0,0.0,19.7,9.0,239.0,1012.9,37.5,9.9,463.0,1.7,5.0,0.0
88.0,89.7,64.7,46.15,0.0,0.0,0.0,0.0,0.0,19.7,7.0,252.0,1013.0,24.1,9.9,108.0,0.4,1.0,0.0
87.9,90.3,65.9,48.08,0.0,0.0,0.0,0.0,0.0,19.7,7.6,264.0,1012.9,24.1,9.9,27.0,0.1,0.0,0.0
86.0,88.4,66.2,51.89,0.0,0.0,0.0,0.0,0.0,19.7,4.5,308.0,1012.7,24.1,9.9,17.0,0.1,0.0,0.0
83.8,86.9,67.7,58.46,0.0,0.0,0.0,0.0,0.0,19.7,8.3,278.0,1013.2,13.9,9.9,17.636363636363637,0.1,0.0,0.0
81.5,84.3,68.0,63.65,0.0,0.0,0.0,0.0,0.0,19.7,5.8,279.0,1013.3,12.3,9.9,18.272727272727277,0.1,0.0,0.0
81.1,83.2,65.9,59.97,0.0,0.0,0.0,0.0,0.0,19.7,6.9,256.0,1013.1,10.5,9.9,18.90909090909091,0.1,0.0,0.0
81.0,83.1,65.9,60.16,0.0,0.0,0.0,0.0,0.0,19.7,5.3,256.0,1013.2,12.0,9.9,19.545454545454547,0.1,0.0,0.0
79.8,79.8,65.0,60.54,0.0,0.0,0.0,0.0,0.0,19.7,4.2,304.0,1013.0,12.0,9.9,20.18181818181818,0.1,0.0,0.0
78.5,78.5,65.9,65.16,0.0,0.0,0.0,0.0,0.0,19.7,8.5,232.0,1012.4,17.2,9.9,20.81818181818182,0.1,0.0,0.0
77.6,77.6,66.4,68.63,0.0,0.0,0.0,0.0,0.0,19.7,7.9,246.0,1011.7,10.5,9.9,21.454545454545453,0.1,0.0,0.0
77.4,77.4,66.6,69.41,0.0,0.0,0.0,0.0,0.0,19.7,6.3,249.0,1011.0,10.5,9.9,22.09090909090909,0.1,0.0,0.0
76.5,76.5,66.3,70.67,0.0,0.0,0.0,0.0,0.0,19.7,4.3,269.0,1010.9,4.4,9.9,22.727272727272727,0.1,0.0,0.0
75.6,75.6,66.6,73.77,0.0,0.0,0.0,0.0,0.0,19.7,6.2,258.0,1011.1,10.5,9.9,23.363636363636363,0.1,0.0,0.0
75.6,75.6,66.1,72.37,0.0,0.0,0.0,0.0,0.0,19.7,1.9,302.0,1010.8,22.2,9.9,24.0,0.1,0.0,0.0
77.0,77.0,66.8,70.92,0.0,0.0,0.0,0.0,0.0,19.7,5.1,234.0,1010.9,12.0,9.9,60.0,0.2,1.0,0.0
79.1,79.1,66.8,66.1,0.0,0.0,0.0,0.0,0.0,19.7,9.6,274.0,1010.7,56.9,9.9,268.0,1.0,3.0,0.0
81.4,83.6,66.2,60.05,0.0,0.0,0.0,0.0,0.0,19.7,7.3,266.0,1009.5,12.0,9.9,541.0,1.9,5.0,0.0
84.0,85.9,65.3,53.55,0.0,0.0,0.0,0.0,0.0,19.7,6.7,283.0,1009.5,22.3,9.9,700.0,2.5,7.0,0.0
85.7,86.6,62.9,46.49,0.0,0.0,0.0,0.0,0.0,19.7,10.1,283.0,1009.0,15.2,9.9,806.0,2.9,8.0,0.0
88.5,89.3,62.8,42.54,0.0,0.0,0.0,0.0,0.0,22.8,14.7,296.0,1008.2,10.5,9.9,832.0,3.0,8.0,0.0
