Time Stamp,Time Zone,Name,PTID,Load
2020-11-12 23:00:00,EST,MILLWD,61759,303.9984
2020-11-12 23:00:00,EST,MHK VL,61756,800.3567
2020-11-12 23:00:00,EST,LONGIL,61762,1840.0891
2020-11-12 23:00:00,EST,HUD VL,61758,924.5902
2020-11-12 23:00:00,EST,GENESE,61753,979.2764
2020-11-12 23:00:00,EST,DUNWOD,61760,540.0518
2020-11-12 23:00:00,EST,CENTRL,61754,1653.1249
2020-11-12 23:00:00,EST,CAPITL,61757,1263.9338
2020-11-12 23:00:00,EST,N.Y.C.,61761,4624.6367
2020-11-13 00:00:00,EST,DUNWOD,61760,505.5964
2020-11-13 00:00:00,EST,CENTRL,61754,1595.5518
2020-11-13 00:00:00,EST,CAPITL,61757,1191.4172
2020-11-13 00:00:00,EST,WEST,61752,1429.1797
2020-11-13 00:00:00,EST,NORTH,61755,546.0527
2020-11-13 00:00:00,EST,N.Y.C.,61761,4325.2114
2020-11-13 00:00:00,EST,MILLWD,61759,262.0715
2020-11-13 00:00:00,EST,MHK VL,61756,771.6859
2020-11-13 00:00:00,EST,LONGIL,61762,1685.9501
2020-11-13 00:00:00,EST,HUD VL,61758,867.9298
2020-11-13 00:00:00,EST,GENESE,61753,957.6912
2020-11-13 01:00:00,EST,HUD VL,61758,827.0474
2020-11-13 01:00:00,EST,CAPITL,61757,1166.9352
2020-11-13 01:00:00,EST,DUNWOD,61760,485.4168
2020-11-13 01:00:00,EST,CENTRL,61754,1543.3055
2020-11-13 01:00:00,EST,GENESE,61753,941.178
2020-11-13 01:00:00,EST,WEST,61752,1437.724
2020-11-13 01:00:00,EST,NORTH,61755,544.7791
2020-11-13 01:00:00,EST,N.Y.C.,61761,4124.308
2020-11-13 01:00:00,EST,MILLWD,61759,249.9327
2020-11-13 01:00:00,EST,MHK VL,61756,734.1984
2020-11-13 01:00:00,EST,LONGIL,61762,1596.938
2020-11-13 02:00:00,EST,MHK VL,61756,722.4094
2020-11-13 02:00:00,EST,CENTRL,61754,1550.879
2020-11-13 02:00:00,EST,LONGIL,61762,1532.2681
2020-11-13 02:00:00,EST,CAPITL,61757,1136.6564
2020-11-13 02:00:00,EST,HUD VL,61758,809.6714
2020-11-13 02:00:00,EST,DUNWOD,61760,450.0013
2020-11-13 02:00:00,EST,GENESE,61753,929.8616
2020-11-13 02:00:00,EST,WEST,61752,1395.6891
2020-11-13 02:00:00,EST,NORTH,61755,538.2551
2020-11-13 02:00:00,EST,N.Y.C.,61761,3968.1926
2020-11-13 02:00:00,EST,MILLWD,61759,237.7464
2020-11-13 03:00:00,EST,N.Y.C.,61761,3899.3296
2020-11-13 03:00:00,EST,MILLWD,61759,234.0485
2020-11-13 03:00:00,EST,GENESE,61753,910.416
2020-11-13 03:00:00,EST,DUNWOD,61760,438.6327
2020-11-13 03:00:00,EST,CENTRL,61754,1546.4404
2020-11-13 03:00:00,EST,CAPITL,61757,1148.8068
2020-11-13 03:00:00,EST,MHK VL,61756,726.9511
2020-11-13 03:00:00,EST,HUD VL,61758,797.3425
2020-11-13 03:00:00,EST,LONGIL,61762,1491.0039
2020-11-13 03:00:00,EST,WEST,61752,1402.5808
2020-11-13 03:00:00,EST,NORTH,61755,541.075
2020-11-13 04:00:00,EST,WEST,61752,1409.4832
2020-11-13 04:00:00,EST,MILLWD,61759,247.516
2020-11-13 04:00:00,EST,MHK VL,61756,728.1186
2020-11-13 04:00:00,EST,LONGIL,61762,1487.2037
2020-11-13 04:00:00,EST,HUD VL,61758,781.7443
2020-11-13 04:00:00,EST,GENESE,61753,916.6367
2020-11-13 04:00:00,EST,DUNWOD,61760,443.9904
2020-11-13 04:00:00,EST,CENTRL,61754,1485.8479
2020-11-13 04:00:00,EST,CAPITL,61757,1150.2693
2020-11-13 04:00:00,EST,N.Y.C.,61761,3878.751
2020-11-13 04:00:00,EST,NORTH,61755,543.7399
2020-11-13 05:00:00,EST,NORTH,61755,549.7356
2020-11-13 05:00:00,EST,WEST,61752,1423.7524
2020-11-13 05:00:00,EST,CAPITL,61757,1194.6069
2020-11-13 05:00:00,EST,CENTRL,61754,1559.4434
2020-11-13 05:00:00,EST,DUNWOD,61760,458.1278
2020-11-13 05:00:00,EST,HUD VL,61758,834.4611
2020-11-13 05:00:00,EST,LONGIL,61762,1538.4614
2020-11-13 05:00:00,EST,MHK VL,61756,753.1751
2020-11-13 05:00:00,EST,MILLWD,61759,239.3117
2020-11-13 05:00:00,EST,N.Y.C.,61761,3930.1565
2020-11-13 05:00:00,EST,GENESE,61753,941.4535
2020-11-13 06:00:00,EST,CENTRL,61754,1664.3033
2020-11-13 06:00:00,EST,WEST,61752,1509.8701
2020-11-13 06:00:00,EST,NORTH,61755,566.9259
2020-11-13 06:00:00,EST,N.Y.C.,61761,4165.1733
2020-11-13 06:00:00,EST,MILLWD,61759,281.9429
2020-11-13 06:00:00,EST,MHK VL,61756,832.7827
2020-11-13 06:00:00,EST,LONGIL,61762,1654.7896
2020-11-13 06:00:00,EST,HUD VL,61758,868.8466
2020-11-13 06:00:00,EST,GENESE,61753,1018.5698
2020-11-13 06:00:00,EST,CAPITL,61757,1262.4907
2020-11-13 06:00:00,EST,DUNWOD,61760,487.7996
2020-11-13 07:00:00,EST,N.Y.C.,61761,4574.2383
2020-11-13 07:00:00,EST,DUNWOD,61760,535.8644
2020-11-13 07:00:00,EST,CAPITL,61757,1376.9246
2020-11-13 07:00:00,EST,CENTRL,61754,1877.4769
2020-11-13 07:00:00,EST,GENESE,61753,1122.1389
2020-11-13 07:00:00,EST,HUD VL,61758,965.0859
2020-11-13 07:00:00,EST,LONGIL,61762,1827.7222
2020-11-13 07:00:00,EST,MHK VL,61756,890.3985
2020-11-13 07:00:00,EST,MILLWD,61759,314.4894
2020-11-13 07:00:00,EST,NORTH,61755,583.9373
2020-11-13 07:00:00,EST,WEST,61752,1597.3623
2020-11-13 08:00:00,EST,CAPITL,61757,1448.7086
2020-11-13 08:00:00,EST,CENTRL,61754,1928.1603
2020-11-13 08:00:00,EST,DUNWOD,61760,579.3124
2020-11-13 08:00:00,EST,LONGIL,61762,1974.5211
2020-11-13 08:00:00,EST,WEST,61752,1596.8607
2020-11-13 08:00:00,EST,NORTH,61755,571.7865
2020-11-13 08:00:00,EST,N.Y.C.,61761,5006.9297
2020-11-13 08:00:00,EST,MILLWD,61759,327.9897
2020-11-13 08:00:00,EST,GENESE,61753,1168.5573
2020-11-13 08:00:00,EST,HUD VL,61758,1038.0585
2020-11-13 08:00:00,EST,MHK VL,61756,964.9004
2020-11-13 09:00:00,EST,CAPITL,61757,1484.039
2020-11-13 09:00:00,EST,DUNWOD,61760,610.2297
2020-11-13 09:00:00,EST,HUD VL,61758,1076.7407
2020-11-13 09:00:00,EST,WEST,61752,1646.3909
2020-11-13 09:00:00,EST,NORTH,61755,595.8169
2020-11-13 09:00:00,EST,N.Y.C.,61761,5317.06
2020-11-13 09:00:00,EST,MILLWD,61759,324.9992
2020-11-13 09:00:00,EST,MHK VL,61756,964.8673
2020-11-13 09:00:00,EST,LONGIL,61762,2141.6243
2020-11-13 09:00:00,EST,CENTRL,61754,1894.7372
2020-11-13 09:00:00,EST,GENESE,61753,1146.8533
2020-11-13 10:00:00,EST,MHK VL,61756,957.023
2020-11-13 10:00:00,EST,NORTH,61755,590.3382
2020-11-13 10:00:00,EST,CAPITL,61757,1508.4067
2020-11-13 10:00:00,EST,CENTRL,61754,1835.8354
2020-11-13 10:00:00,EST,DUNWOD,61760,633.2011
2020-11-13 10:00:00,EST,GENESE,61753,1194.7563
2020-11-13 10:00:00,EST,HUD VL,61758,1100.8325
2020-11-13 10:00:00,EST,LONGIL,61762,2198.7737
2020-11-13 10:00:00,EST,MILLWD,61759,359.5111
2020-11-13 10:00:00,EST,N.Y.C.,61761,5461.91
2020-11-13 10:00:00,EST,WEST,61752,1685.817
2020-11-13 11:00:00,EST,CAPITL,61757,1492.5348
2020-11-13 11:00:00,EST,WEST,61752,1630.3336
2020-11-13 11:00:00,EST,NORTH,61755,589.9136
2020-11-13 11:00:00,EST,N.Y.C.,61761,5566.7324
2020-11-13 11:00:00,EST,MILLWD,61759,376.7538
2020-11-13 11:00:00,EST,MHK VL,61756,945.8864
2020-11-13 11:00:00,EST,LONGIL,61762,2235.1545
2020-11-13 11:00:00,EST,HUD VL,61758,1060.176
2020-11-13 11:00:00,EST,GENESE,61753,1203.4998
2020-11-13 11:00:00,EST,CENTRL,61754,1854.3289
2020-11-13 11:00:00,EST,DUNWOD,61760,650.3244
2020-11-13 12:00:00,EST,LONGIL,61762,2251.4658
2020-11-13 12:00:00,EST,CAPITL,61757,1482.581
2020-11-13 12:00:00,EST,CENTRL,61754,1839.8649
2020-11-13 12:00:00,EST,DUNWOD,61760,660.7136
2020-11-13 12:00:00,EST,GENESE,61753,1173.3557
2020-11-13 12:00:00,EST,HUD VL,61758,1097.4019
2020-11-13 12:00:00,EST,MHK VL,61756,935.8823
2020-11-13 12:00:00,EST,MILLWD,61759,378.7907
2020-11-13 12:00:00,EST,N.Y.C.,61761,5613.539
2020-11-13 12:00:00,EST,NORTH,61755,590.5457
2020-11-13 12:00:00,EST,WEST,61752,1657.5774
2020-11-13 13:00:00,EST,DUNWOD,61760,669.5264
2020-11-13 13:00:00,EST,CAPITL,61757,1479.749
2020-11-13 13:00:00,EST,CENTRL,61754,1835.0688
2020-11-13 13:00:00,EST,WEST,61752,1642.8492
2020-11-13 13:00:00,EST,NORTH,61755,595.447
2020-11-13 13:00:00,EST,N.Y.C.,61761,5612.697
2020-11-13 13:00:00,EST,MILLWD,61759,365.2404
2020-11-13 13:00:00,EST,MHK VL,61756,906.942
2020-11-13 13:00:00,EST,LONGIL,61762,2232.9497
2020-11-13 13:00:00,EST,HUD VL,61758,1085.0254
2020-11-13 13:00:00,EST,GENESE,61753,1152.0175
2020-11-13 14:00:00,EST,HUD VL,61758,1032.9275
2020-11-13 14:00:00,EST,GENESE,61753,1172.0417
2020-11-13 14:00:00,EST,DUNWOD,61760,668.9341
2020-11-13 14:00:00,EST,CAPITL,61757,1455.1819
2020-11-13 14:00:00,EST,CENTRL,61754,1740.2933
2020-11-13 14:00:00,EST,WEST,61752,1637.4238
2020-11-13 14:00:00,EST,NORTH,61755,571.2791
2020-11-13 14:00:00,EST,N.Y.C.,61761,5602.2207
2020-11-13 14:00:00,EST,MILLWD,61759,360.6308
2020-11-13 14:00:00,EST,MHK VL,61756,863.7727
2020-11-13 14:00:00,EST,LONGIL,61762,2220.3892
2020-11-13 15:00:00,EST,MHK VL,61756,853.288
2020-11-13 15:00:00,EST,CENTRL,61754,1823.2858
2020-11-13 15:00:00,EST,LONGIL,61762,2229.5127
2020-11-13 15:00:00,EST,CAPITL,61757,1418.6743
2020-11-13 15:00:00,EST,HUD VL,61758,1013.321
2020-11-13 15:00:00,EST,DUNWOD,61760,652.9645
2020-11-13 15:00:00,EST,GENESE,61753,1159.3992
2020-11-13 15:00:00,EST,WEST,61752,1574.0505
2020-11-13 15:00:00,EST,NORTH,61755,579.3223
2020-11-13 15:00:00,EST,N.Y.C.,61761,5602.9893
2020-11-13 15:00:00,EST,MILLWD,61759,352.1361
2020-11-13 16:00:00,EST,MHK VL,61756,884.048
2020-11-13 16:00:00,EST,NORTH,61755,566.4562
2020-11-13 16:00:00,EST,WEST,61752,1606.9604
2020-11-13 16:00:00,EST,LONGIL,61762,2245.4355
2020-11-13 16:00:00,EST,HUD VL,61758,1031.2653
2020-11-13 16:00:00,EST,GENESE,61753,1174.0967
2020-11-13 16:00:00,EST,DUNWOD,61760,649.385
2020-11-13 16:00:00,EST,CENTRL,61754,1834.7964
2020-11-13 16:00:00,EST,CAPITL,61757,1410.8192
2020-11-13 16:00:00,EST,MILLWD,61759,347.1374
2020-11-13 16:00:00,EST,N.Y.C.,61761,5519.593
2020-11-13 17:00:00,EST,N.Y.C.,61761,5713.7236
2020-11-13 17:00:00,EST,WEST,61752,1692.7539
2020-11-13 17:00:00,EST,CAPITL,61757,1510.2388
2020-11-13 17:00:00,EST,CENTRL,61754,1880.3541
2020-11-13 17:00:00,EST,GENESE,61753,1231.6943
2020-11-13 17:00:00,EST,HUD VL,61758,1125.0168
2020-11-13 17:00:00,EST,LONGIL,61762,2412.829
2020-11-13 17:00:00,EST,MHK VL,61756,938.3053
2020-11-13 17:00:00,EST,MILLWD,61759,375.4855
2020-11-13 17:00:00,EST,NORTH,61755,599.5741
2020-11-13 17:00:00,EST,DUNWOD,61760,665.2214
2020-11-13 18:00:00,EST,CENTRL,61754,1932.188
2020-11-13 18:00:00,EST,WEST,61752,1714.0262
2020-11-13 18:00:00,EST,NORTH,61755,565.7163
2020-11-13 18:00:00,EST,N.Y.C.,61761,5739.447
2020-11-13 18:00:00,EST,MILLWD,61759,408.2299
2020-11-13 18:00:00,EST,MHK VL,61756,985.2019
2020-11-13 18:00:00,EST,LONGIL,61762,2478.9153
2020-11-13 18:00:00,EST,HUD VL,61758,1158.1206
2020-11-13 18:00:00,EST,GENESE,61753,1222.4827
2020-11-13 18:00:00,EST,CAPITL,61757,1549.2225
2020-11-13 18:00:00,EST,DUNWOD,61760,696.7907
2020-11-13 19:00:00,EST,MHK VL,61756,981.455
2020-11-13 19:00:00,EST,CAPITL,61757,1509.9946
2020-11-13 19:00:00,EST,CENTRL,61754,1878.2056
2020-11-13 19:00:00,EST,DUNWOD,61760,690.0613
2020-11-13 19:00:00,EST,GENESE,61753,1174.8774
2020-11-13 19:00:00,EST,HUD VL,61758,1127.1729
2020-11-13 19:00:00,EST,LONGIL,61762,2416.5107
2020-11-13 19:00:00,EST,MILLWD,61759,400.8486
2020-11-13 19:00:00,EST,N.Y.C.,61761,5524.51
2020-11-13 19:00:00,EST,NORTH,61755,522.275
2020-11-13 19:00:00,EST,WEST,61752,1689.9941
2020-11-13 20:00:00,EST,CAPITL,61757,1461.8513
2020-11-13 20:00:00,EST,CENTRL,61754,1819.0197
2020-11-13 20:00:00,EST,DUNWOD,61760,654.6616
2020-11-13 20:00:00,EST,LONGIL,61762,2318.285
2020-11-13 20:00:00,EST,WEST,61752,1643.991
2020-11-13 20:00:00,EST,NORTH,61755,609.147
2020-11-13 20:00:00,EST,N.Y.C.,61761,5340.4287
2020-11-13 20:00:00,EST,MILLWD,61759,365.5064
2020-11-13 20:00:00,EST,GENESE,61753,1136.955
2020-11-13 20:00:00,EST,HUD VL,61758,1106.9507
2020-11-13 20:00:00,EST,MHK VL,61756,936.2825
2020-11-13 21:00:00,EST,CAPITL,61757,1405.9521
2020-11-13 21:00:00,EST,DUNWOD,61760,627.8503
2020-11-13 21:00:00,EST,HUD VL,61758,1071.0427
2020-11-13 21:00:00,EST,WEST,61752,1602.5752
2020-11-13 21:00:00,EST,NORTH,61755,586.6415
2020-11-13 21:00:00,EST,N.Y.C.,61761,5151.3223
2020-11-13 21:00:00,EST,MILLWD,61759,352.0654
2020-11-13 21:00:00,EST,MHK VL,61756,909.522
2020-11-13 21:00:00,EST,LONGIL,61762,2221.442
2020-11-13 21:00:00,EST,CENTRL,61754,1748.6141
2020-11-13 21:00:00,EST,GENESE,61753,1082.523
2020-11-13 22:00:00,EST,LONGIL,61762,2084.7239
2020-11-13 22:00:00,EST,N.Y.C.,61761,4953.968
2020-11-13 22:00:00,EST,CAPITL,61757,1351.2775
2020-11-13 22:00:00,EST,CENTRL,61754,1628.6058
2020-11-13 22:00:00,EST,DUNWOD,61760,592.9683
2020-11-13 22:00:00,EST,GENESE,61753,1033.6599
2020-11-13 22:00:00,EST,HUD VL,61758,1021.0022
2020-11-13 22:00:00,EST,MHK VL,61756,831.1453
2020-11-13 22:00:00,EST,WEST,61752,1531.3556
2020-11-13 22:00:00,EST,NORTH,61755,554.5041
2020-11-13 22:00:00,EST,MILLWD,61759,328.1292
2020-11-13 23:00:00,EST,DUNWOD,61760,573.4777
2020-11-13 23:00:00,EST,N.Y.C.,61761,4672.2266
2020-11-13 23:00:00,EST,MILLWD,61759,280.6038
2020-11-13 23:00:00,EST,MHK VL,61756,767.6242
2020-11-13 23:00:00,EST,LONGIL,61762,1917.4905
2020-11-13 23:00:00,EST,HUD VL,61758,945.804
2020-11-13 23:00:00,EST,GENESE,61753,979.1489
2020-11-13 23:00:00,EST,CAPITL,61757,1250.4886
2020-11-13 23:00:00,EST,CENTRL,61754,1564.2164
2020-11-13 23:00:00,EST,WEST,61752,1452.4788
2020-11-13 23:00:00,EST,NORTH,61755,543.1349
2020-11-14 00:00:00,EST,N.Y.C.,61761,4438.8955
2020-11-14 00:00:00,EST,MILLWD,61759,267.2938
2020-11-14 00:00:00,EST,MHK VL,61756,763.0405
2020-11-14 00:00:00,EST,LONGIL,61762,1777.9465
2020-11-14 00:00:00,EST,HUD VL,61758,895.6957
2020-11-14 00:00:00,EST,NORTH,61755,544.2318
2020-11-14 00:00:00,EST,DUNWOD,61760,542.0529
2020-11-14 00:00:00,EST,CENTRL,61754,1501.8346
2020-11-14 00:00:00,EST,CAPITL,61757,1208.1571
2020-11-14 00:00:00,EST,GENESE,61753,940.8301
2020-11-14 00:00:00,EST,WEST,61752,1393.2129
2020-11-14 01:00:00,EST,WEST,61752,1341.6898
2020-11-14 01:00:00,EST,NORTH,61755,544.7578
2020-11-14 01:00:00,EST,N.Y.C.,61761,4226.179
2020-11-14 01:00:00,EST,MILLWD,61759,259.2517
2020-11-14 01:00:00,EST,MHK VL,61756,745.6261
2020-11-14 01:00:00,EST,LONGIL,61762,1666.3525
2020-11-14 01:00:00,EST,HUD VL,61758,848.5579
2020-11-14 01:00:00,EST,GENESE,61753,901.0165
2020-11-14 01:00:00,EST,DUNWOD,61760,508.4759
2020-11-14 01:00:00,EST,CENTRL,61754,1460.8356
2020-11-14 01:00:00,EST,CAPITL,61757,1174.2639
2020-11-14 02:00:00,EST,WEST,61752,1292.062
2020-11-14 02:00:00,EST,NORTH,61755,523.796
2020-11-14 02:00:00,EST,N.Y.C.,61761,4094.4082
2020-11-14 02:00:00,EST,MILLWD,61759,253.1438
2020-11-14 02:00:00,EST,CENTRL,61754,1451.4336
2020-11-14 02:00:00,EST,LONGIL,61762,1598.221
2020-11-14 02:00:00,EST,HUD VL,61758,815.545
2020-11-14 02:00:00,EST,GENESE,61753,870.099
2020-11-14 02:00:00,EST,DUNWOD,61760,492.5787
2020-11-14 02:00:00,EST,CAPITL,61757,1138.268
2020-11-14 02:00:00,EST,MHK VL,61756,728.7903
2020-11-14 03:00:00,EST,N.Y.C.,61761,3976.7441
2020-11-14 03:00:00,EST,WEST,61752,1304.6094
2020-11-14 03:00:00,EST,NORTH,61755,527.5082
2020-11-14 03:00:00,EST,MILLWD,61759,245.0364
2020-11-14 03:00:00,EST,CAPITL,61757,1118.7339
2020-11-14 03:00:00,EST,LONGIL,61762,1565.7891
2020-11-14 03:00:00,EST,HUD VL,61758,818.5019
2020-11-14 03:00:00,EST,GENESE,61753,865.674
2020-11-14 03:00:00,EST,DUNWOD,61760,482.3489
2020-11-14 03:00:00,EST,CENTRL,61754,1443.6132
2020-11-14 03:00:00,EST,MHK VL,61756,708.2146
2020-11-14 04:00:00,EST,WEST,61752,1298.2849
2020-11-14 04:00:00,EST,NORTH,61755,536.7293
2020-11-14 04:00:00,EST,N.Y.C.,61761,3964.7417
2020-11-14 04:00:00,EST,MILLWD,61759,243.5416
2020-11-14 04:00:00,EST,LONGIL,61762,1519.8387
2020-11-14 04:00:00,EST,HUD VL,61758,818.3424
2020-11-14 04:00:00,EST,GENESE,61753,863.9677
2020-11-14 04:00:00,EST,DUNWOD,61760,472.6333
2020-11-14 04:00:00,EST,CENTRL,61754,1426.3153
2020-11-14 04:00:00,EST,CAPITL,61757,1125.5564
2020-11-14 04:00:00,EST,MHK VL,61756,704.3311
2020-11-14 05:00:00,EST,WEST,61752,1323.3494
2020-11-14 05:00:00,EST,N.Y.C.,61761,3918.9336
2020-11-14 05:00:00,EST,MILLWD,61759,243.1635
2020-11-14 05:00:00,EST,NORTH,61755,540.6624
2020-11-14 05:00:00,EST,MHK VL,61756,724.9356
2020-11-14 05:00:00,EST,HUD VL,61758,820.4852
2020-11-14 05:00:00,EST,GENESE,61753,876.1259
2020-11-14 05:00:00,EST,DUNWOD,61760,479.4003
2020-11-14 05:00:00,EST,CENTRL,61754,1464.6697
2020-11-14 05:00:00,EST,CAPITL,61757,1118.0884
2020-11-14 05:00:00,EST,LONGIL,61762,1569.9192
2020-11-14 06:00:00,EST,WEST,61752,1357.857
2020-11-14 06:00:00,EST,NORTH,61755,554.2648
2020-11-14 06:00:00,EST,N.Y.C.,61761,4019.9922
2020-11-14 06:00:00,EST,MILLWD,61759,260.5197
2020-11-14 06:00:00,EST,LONGIL,61762,1622.8572
2020-11-14 06:00:00,EST,HUD VL,61758,860.3285
2020-11-14 06:00:00,EST,GENESE,61753,909.3903
2020-11-14 06:00:00,EST,DUNWOD,61760,489.8796
2020-11-14 06:00:00,EST,CENTRL,61754,1533.949
2020-11-14 06:00:00,EST,CAPITL,61757,1158.0853
2020-11-14 06:00:00,EST,MHK VL,61756,745.056
2020-11-14 07:00:00,EST,N.Y.C.,61761,4152.0664
2020-11-14 07:00:00,EST,WEST,61752,1377.0491
2020-11-14 07:00:00,EST,NORTH,61755,561.3668
2020-11-14 07:00:00,EST,MILLWD,61759,269.665
2020-11-14 07:00:00,EST,CAPITL,61757,1228.1572
2020-11-14 07:00:00,EST,LONGIL,61762,1697.052
2020-11-14 07:00:00,EST,HUD VL,61758,855.7448
2020-11-14 07:00:00,EST,GENESE,61753,968.3856
2020-11-14 07:00:00,EST,DUNWOD,61760,501.0195
2020-11-14 07:00:00,EST,CENTRL,61754,1618.9525
2020-11-14 07:00:00,EST,MHK VL,61756,790.0382
2020-11-14 08:00:00,EST,WEST,61752,1430.0873
2020-11-14 08:00:00,EST,NORTH,61755,575.5529
2020-11-14 08:00:00,EST,N.Y.C.,61761,4362.1787
2020-11-14 08:00:00,EST,MILLWD,61759,288.7726
2020-11-14 08:00:00,EST,GENESE,61753,998.707
2020-11-14 08:00:00,EST,LONGIL,61762,1733.7046
2020-11-14 08:00:00,EST,HUD VL,61758,897.4605
2020-11-14 08:00:00,EST,DUNWOD,61760,520.0443
2020-11-14 08:00:00,EST,CENTRL,61754,1657.1041
2020-11-14 08:00:00,EST,CAPITL,61757,1280.6699
2020-11-14 08:00:00,EST,MHK VL,61756,815.1176
2020-11-14 09:00:00,EST,WEST,61752,1427.4136
2020-11-14 09:00:00,EST,N.Y.C.,61761,4503.3535
2020-11-14 09:00:00,EST,MILLWD,61759,295.6246
2020-11-14 09:00:00,EST,MHK VL,61756,843.2717
2020-11-14 09:00:00,EST,NORTH,61755,604.9023
2020-11-14 09:00:00,EST,HUD VL,61758,867.9187
2020-11-14 09:00:00,EST,GENESE,61753,1001.3212
2020-11-14 09:00:00,EST,DUNWOD,61760,529.657
2020-11-14 09:00:00,EST,CENTRL,61754,1659.7328
2020-11-14 09:00:00,EST,CAPITL,61757,1328.263
2020-11-14 09:00:00,EST,LONGIL,61762,1723.8903
2020-11-14 10:00:00,EST,CAPITL,61757,1343.7974
2020-11-14 10:00:00,EST,CENTRL,61754,1668.4213
2020-11-14 10:00:00,EST,DUNWOD,61760,547.8392
2020-11-14 10:00:00,EST,GENESE,61753,1016.2308
2020-11-14 10:00:00,EST,LONGIL,61762,1719.7673
2020-11-14 10:00:00,EST,MHK VL,61756,855.6097
2020-11-14 10:00:00,EST,MILLWD,61759,268.3223
2020-11-14 10:00:00,EST,N.Y.C.,61761,4651.667
2020-11-14 10:00:00,EST,NORTH,61755,599.5253
2020-11-14 10:00:00,EST,WEST,61752,1427.0691
2020-11-14 10:00:00,EST,HUD VL,61758,875.6466
2020-11-14 11:00:00,EST,CAPITL,61757,1357.2314
2020-11-14 11:00:00,EST,CENTRL,61754,1720.0521
2020-11-14 11:00:00,EST,DUNWOD,61760,557.9106
2020-11-14 11:00:00,EST,GENESE,61753,1041.4733
2020-11-14 11:00:00,EST,HUD VL,61758,891.075
2020-11-14 11:00:00,EST,LONGIL,61762,1710.1747
2020-11-14 11:00:00,EST,MHK VL,61756,851.7526
2020-11-14 11:00:00,EST,WEST,61752,1443.709
2020-11-14 11:00:00,EST,NORTH,61755,596.1235
2020-11-14 11:00:00,EST,N.Y.C.,61761,4737.5586
2020-11-14 11:00:00,EST,MILLWD,61759,265.3646
2020-11-14 12:00:00,EST,N.Y.C.,61761,4796.7866
2020-11-14 12:00:00,EST,NORTH,61755,603.5473
2020-11-14 12:00:00,EST,GENESE,61753,1055.3438
2020-11-14 12:00:00,EST,CENTRL,61754,1676.515
2020-11-14 12:00:00,EST,DUNWOD,61760,552.3983
2020-11-14 12:00:00,EST,WEST,61752,1411.6508
2020-11-14 12:00:00,EST,HUD VL,61758,841.6085
2020-11-14 12:00:00,EST,LONGIL,61762,1695.3481
2020-11-14 12:00:00,EST,MHK VL,61756,845.6556
2020-11-14 12:00:00,EST,CAPITL,61757,1356.7555
2020-11-14 12:00:00,EST,MILLWD,61759,274.8589
2020-11-14 13:00:00,EST,WEST,61752,1377.7758
2020-11-14 13:00:00,EST,NORTH,61755,608.7635
2020-11-14 13:00:00,EST,N.Y.C.,61761,4828.425
2020-11-14 13:00:00,EST,MILLWD,61759,266.8226
2020-11-14 13:00:00,EST,LONGIL,61762,1725.453
2020-11-14 13:00:00,EST,HUD VL,61758,844.8168
2020-11-14 13:00:00,EST,GENESE,61753,1030.9707
2020-11-14 13:00:00,EST,DUNWOD,61760,548.4205
2020-11-14 13:00:00,EST,CENTRL,61754,1639.019
2020-11-14 13:00:00,EST,CAPITL,61757,1339.6365
2020-11-14 13:00:00,EST,MHK VL,61756,816.7585
2020-11-14 14:00:00,EST,MILLWD,61759,265.8768
2020-11-14 14:00:00,EST,NORTH,61755,586.329
2020-11-14 14:00:00,EST,N.Y.C.,61761,4820.664
2020-11-14 14:00:00,EST,MHK VL,61756,809.4362
2020-11-14 14:00:00,EST,WEST,61752,1375.1875
2020-11-14 14:00:00,EST,HUD VL,61758,861.2509
2020-11-14 14:00:00,EST,GENESE,61753,1003.8646
2020-11-14 14:00:00,EST,DUNWOD,61760,553.0087
2020-11-14 14:00:00,EST,CAPITL,61757,1347.1028
2020-11-14 14:00:00,EST,CENTRL,61754,1644.2754
2020-11-14 14:00:00,EST,LONGIL,61762,1777.7627
2020-11-14 15:00:00,EST,WEST,61752,1359.1003
2020-11-14 15:00:00,EST,NORTH,61755,578.5365
2020-11-14 15:00:00,EST,N.Y.C.,61761,4785.01
2020-11-14 15:00:00,EST,MILLWD,61759,273.4432
2020-11-14 15:00:00,EST,MHK VL,61756,810.3723
2020-11-14 15:00:00,EST,LONGIL,61762,1846.0522
2020-11-14 15:00:00,EST,HUD VL,61758,899.2567
2020-11-14 15:00:00,EST,GENESE,61753,1005.932
2020-11-14 15:00:00,EST,DUNWOD,61760,556.0398
2020-11-14 15:00:00,EST,CENTRL,61754,1653.9553
2020-11-14 15:00:00,EST,CAPITL,61757,1349.1049
2020-11-14 16:00:00,EST,WEST,61752,1457.3811
2020-11-14 16:00:00,EST,NORTH,61755,613.5085
2020-11-14 16:00:00,EST,N.Y.C.,61761,4864.8994
2020-11-14 16:00:00,EST,MILLWD,61759,276.9237
2020-11-14 16:00:00,EST,CAPITL,61757,1388.078
2020-11-14 16:00:00,EST,LONGIL,61762,1996.4807
2020-11-14 16:00:00,EST,HUD VL,61758,967.709
2020-11-14 16:00:00,EST,GENESE,61753,1033.4677
2020-11-14 16:00:00,EST,DUNWOD,61760,565.9401
2020-11-14 16:00:00,EST,CENTRL,61754,1643.6958
2020-11-14 16:00:00,EST,MHK VL,61756,866.9221
2020-11-14 17:00:00,EST,WEST,61752,1548.2184
